Geni id,Geni profile name,BH database URL,Ushi,BH theme,BH floor,BH location,,Wikipedia URL,Notes,RANDY,,
6000000167390132852,Philip Guston,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, added, not MP",,#,,
6000000167399913822,Sigalit Landau,,,Visual Art,3,Art Mix (Led Screens),,"New profile, H+E, not added, not MP",,Not on Geni,#,contemporary Israeli artist
6000000167400648842,Ester Rachel Kamińska,,,Theatre,3,Breaking Through (Glass walls),,"New profile, H+E, added, not MP",,,,
6000000167403090142,Esther Azhari Moyal,,"קומה 3, נשים פורצות דרך, לייבלים קירות",Diplomacy,3,Breaking Through (Glass walls),,"New profile, H+E, added, not MP",,,,
6000000029444076850,Gertrud Elion,,,Science,3,Breaking Through (Glass walls),,"OK, +H, added",,,,
6000000167416286826,Gisèle Halimi,,,Diplomacy,3,Breaking Through (Glass walls),,"New profile H+E, added, not MP",,,,
6000000034733014059,Haika Grossman-Orkin,,,Diplomacy,3,Breaking Through (Glass walls),,OK,,,,
6000000070155052022,Orly Maiberg,,,Visual Art,3,Art Mix (Led Screens),,OK added abit in Hebrew and family,,,,
6000000167555080201,Henriette Dahan Kalev,,,Humanities & Religion,3,Breaking Through (Glass walls),,"New profile, nH+E, not added, not MP",,,,
6000000034296899204,Malika Kalontarov,,,Other,3,Breaking Through (Glass walls),,Maybe  https://www.geni.com/people/Malika-Kalontarova/6000000034296899204,,,PRIVATE,
6000000167556767985,Marcia Freedman,,,Diplomacy,3,Breaking Through (Glass walls),,"New profile, H+E, not added, not MP",,,,
6000000167574246976,Ruchama Marton,,,Diplomacy,3,Breaking Through (Glass walls),,"New profile, H+E, not added, not MP",,,,
6000000004387624886,Joe Dassin,,,Popular Music,3,Jews in World Culture and Science,,"OK, sent request",,,,
6000000167575889882,Rafi Kadishson,,,Popular Music,3,Jews in World Culture and Science,,"New profile, E+H, not added, not MP (",Not on Geni,,,
6000000009628857076,Ben Harper,,,Popular Music,3,Jukebox,,OK nothing in Hebrew,DONE,,,
4646146084040074011,Charlie Puth,,,Popular Music,3,Jukebox,,OK,DONE,,,
6000000015774834033,Dana International,,,Popular Music,3,Jukebox,,"OK, ",DONE,,,
6000000167610313084,Diane Warren,,,Popular Music,3,Jukebox,,"New profile, H+E, not added, not MP",Not on Geni,,,
6000000019686917106,Dudu Tassa,,,Popular Music,3,Jukebox,,OK,DONE,,,
6000000010103812913,Eddy Fisher,,,Popular Music,3,Jukebox,,"OK, added H, added to BH",,,,
6000000167610631005,Eden Ben Zaken,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000167619775936,Emil Zrihan,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000020207701110,Enrico Macias,,,Popular Music,3,Jukebox,,"OK, H+E, added",,,,
6000000167620984849,Eyal Golan,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000105090611826,Filip Topol,,,Popular Music,3,Jukebox,,"OK, nothing in H+E, added. MP",,,,
6000000030956571979,Gali Atari,,,Popular Music,3,Jukebox,,OK+H requested.,,,,
6000000026078089093,Gary Bertini,,,Classical Music,3,Jukebox,,OK,,,,
6000000167784541730,Georges Moustaki,,,Popular Music,3,Jukebox,,"New profile, H+E, added, not MP",,,,
6000000167787739845,Haim Moshe,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000167797380822,Helen Shapiro,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000167805247851,Ilan Rechtman,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",https://www.geni.com/people/Ilan-Rechtman/6000000059725111973,,,
6000000167817808846,Ilanit,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000167981236843,Ishtar,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000167981962858,Ivri Lider,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000167983535843,Janis Ian,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000010135246864,Jean Jacques Goldman,,,Popular Music,3,Jukebox,,"OK, added H, added to BH",,,,
6000000083865899409,Jess Glynne,,,Popular Music,3,Jukebox,,"Locked profile, I asked to unlok it, added her to BH",,,,
6000000019999539304,Josie Katz,,,Popular Music,3,Jukebox,,"Locked profile, I asked Randy to contact manger to unlok it, ",,,,
6000000168130304910,Keren Ann,,,Popular Music,3,Jukebox,,"New profile, E+H, not added, not MP (",,,,
6000000090583397079,Margalit “Margol” Tzan’ani,,,Popular Music,3,Jukebox,,OK (locked but with H) requested to add to BH,,,,
6000000016564414042,Meir Ariel,,"קומה 3, אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jukebox,,"OK, requested BH",,,,
6000000001058565910,Mike Brant,,,Popular Music,3,Jukebox,,"OK. H+E, sent a requst, not MP",,,,
6000000016550811052,Moshe Wilensky,,,Popular Music,3,Jukebox,,"OK, sent request.",,,,
profile-34623118964,Daniel Radcliffe,, ,Cinema & Television,,Jews in World Culture and Science,,,,,,
profile-34757840141,Dick Lester,,,Cinema & Television,,Jews in World Culture and Science,,,,,,
profile-34758289152,Jonah J Greenspan,,,Cinema & Television,,Jews in World Culture and Science,,,,,,
profile-34666814164,Elisabeth Ella Ettel Czinner,,,Cinema & Television,,Jews in World Culture and Science,,,,,,
profile-34688552422,Myron Samuel Scholes,,,Economics,,Jews in World Culture and Science,,,,,,
profile-9097877,King David of Israel,, ,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-4094322,Patriarch Jacob,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-2842427,Eliyahu,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-19897050,Moses Mendelssohn,,"העת החדשה, משתלבים",Humanities & Religion,2,Jews in World Culture and Science,,,,,,
profile-4104994,Baal Shem Tov,,"פולנים, ליטאים ועות'מנים",Humanities & Religion,2,Jews in World Culture and Science,,,,,,
profile-34688552422,Myron Samuel Scholes,,,Economics,,Jews in World Culture and Science,,,,,,
profile-9097877,King David of Israel,, ,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-4094322,Patriarch Jacob,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-2842427,Eliyahu,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-19897050,Moses Mendelssohn,,"העת החדשה, משתלבים",Humanities & Religion,2,Jews in World Culture and Science,,,,,,
profile-13840588,HaRav Abraham Isaac Kook,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-10778709,Moses the Law Giver,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-72637486,Gummo Marx,,,Humor,,Jews in World Culture and Science,,,,,,
profile-72638063,Zeppo Marx,,,Humor,,Jews in World Culture and Science,,,,,,
profile-34712039210,Esther Hayut,,,Law,,Jews in World Culture and Science,,,,,,
profile-34620636751,Dorit Beinisch ,,,Law,,Jews in World Culture and Science,,,,,,
profile-58403008,Boris Leonidovich Pasternak,,"תרבות אמנות וספרות, ספרות יהודית, ציטוטים",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-34709612651,Elsa Moravia,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34670367434,Jerzy Nikodem Kosiński,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34636029146,Irwin Gilbert Shaw,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-73259963,Daniel Pearl,,,Press & Media,,Jews in World Culture and Science,,,,,,
profile-41152990,Aage Niels Bohr,,,Science,,Jews in World Culture and Science,,,,,,
profile-34659390538,Willis Lamb Jr,,,Science,,Jews in World Culture and Science,,,,,,
profile-34625912083,Jonas Edward Salk,,"קומה 3, יהודים בתרבות העולם, קיר ירמי פינקוס",Science,,Jews in World Culture and Science,,,,,,
profile-115223792,Clara Haber,,,Science,,Jews in World Culture and Science,,,,,,
profile-39962340,Yael Kahana,,,Sports,,Jews in World Culture and Science,,,,,,
profile-34626545481,Erika Scharfstein,,,Sports,,Jews in World Culture and Science,,,,,,
profile-111996253,"Israel Sieff, Baron Sieff",,,Economics,,Jews in World Culture and Science,,,,,,
profile-112506699,Donna Beatrice Gracia de Luna Nassi,,"פולנים, ליטאים ועות'מנים",Other,2,Jews in World Culture and Science,,,,,,
profile-116556407,Leon Trotsky,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-118108927,Sabbatai Zevi,,"פולנים, ליטאים ועות'מנים",Humanities & Religion,2,Jews in World Culture and Science,,,,,,
profile-119289731,Rachel Straus-Goitein,,"קומה 3, נשים פורצות דרך, לייבלים קירות",Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-18032534,Yitzhak Antek Zuckerman,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-20700335,Don Isaac Abarbanel,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-8660445,Moses Ben Israel Isserles,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-25086448,Dorothea Veronika von Schlegel ,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-26214263,Asher Gintzberg ,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-27358493,Theodore Bikel,,,Theatre,,Jews in World Culture and Science,,,,,,
profile-27587340,Rab Abbâ Arîḵâ bar Abbâ,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-29736694,Jerrold Lewis Bock,,,Theatre,,Jews in World Culture and Science,,,,,,
profile-31937597,Mordecai Menahem Kaplan,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-32671945,Ohad Naharin,,"קומה 3, אמנויות הבימה, מחול, ומה עם מחול מודרני? 3.5.3",Theatre,,Jews in World Culture and Science,,,,,,
profile-32841392,Helena Titus,,,Economics,,Jews in World Culture and Science,,,,,,
profile-34620351137,Roman Vishniac,,"קומה 3, שפות תרבות ואמנות, אמנות, נבזלין",Visual Art,,Jews in World Culture and Science,,,,,,
profile-34620649340,Judah ben Samuel ha-Levi,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-34620733063,Shmuel HaLevi HaNagid,,דיורמות,Literature & Poetry,2,Jews in World Culture and Science,,,,,,
profile-34621195982,Dunash ben Labrat Mrs,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34621465282,Yehudah Hayy Ben Hiyya,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-34623681165,Anna Pavlova,,"קומה 3, אמנויות הבימה, מחול, ומה עם מחול מודרני? 3.5.3",Theatre,,Jews in World Culture and Science,,,,,,
profile-34626158006,Gershom Ben Yehudah ,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-34626468381,Judah ben Kalonymus,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-34628780059,Abraham Goldfaden,,"אמנויות הבימה, תיאטרון, כל העולם בימה, 3.5.2.5",Theatre,3,Jews in World Culture and Science,,,,,,
profile-34629257483,Berek Joselewicz,,"העת החדשה, מהשטעטל לעיר הגדולה",Military,2,Jews in World Culture and Science,,,,,,
profile-34629401739,Yehuda Leib Gordon,,"העת החדשה, משתלבים",Literature & Poetry,2,Jews in World Culture and Science,,,,,,
profile-34630803201,Hasdai ibn Shaprut,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-34630958982,Ramban Nahmanides,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-34633071750,Tomás de Torquemada,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-34633724295,Clara Shavelson,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-34645275970,Rahel Varnhagen,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34649831227,Friar Pablo Christiani,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-34652391369,Sarah Feiga Menkin Foner,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34653380897,Alter Asher Droyanoff,,,Humor,,Jews in World Culture and Science,,,,,,
profile-34653507146,Baruch Agadati,,,Theatre,,Jews in World Culture and Science,,,,,,
profile-34658248711,Ehud Banai,,"אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jews in World Culture and Science,,,,,,
profile-34659388691,Bruria Kaufman,,,Science,,Jews in World Culture and Science,,,,,,
profile-34660354651,Joseph Stein,,,Other,,Jews in World Culture and Science,,,,,,
profile-34660837306,Leon Wieseltier,,,Press & Media,,Jews in World Culture and Science,,,,,,
profile-34661213344,Ida Lvovna Rubinstein,,"אמנויות הבימה, מחול, ומה עם מחול מודרני? 3.5.3",Visual Art,3,Jews in World Culture and Science,,,,,,
profile-34661852503,Don Yossef Nassi,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-34664455502,Hans Chaim Mayer ,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34669347698,Benjamin of Tudela ,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34678693602,Henriette Julie Herz,,"העת החדשה, משתלבים",Literature & Poetry,2,Jews in World Culture and Science,,,,,,
profile-34720198331,Josephus,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34722160908,George Steiner,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-34723082935,Lena Silberman,,,Other,,Jews in World Culture and Science,,,,,,
profile-34752184409,Shafrira Goldwasser,,,Science,,Jews in World Culture and Science,,,,,,
profile-3917300,Enoch ,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-40075916,Mendele Mocher Sefarim,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-40180846,Stella Corcos,,,Other,,Jews in World Culture and Science,,,,,,
profile-41074091,Herod the Great,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-4128644,Patriarch Abraham,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-41614450,Avraham Sutzkever,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-55342098,Vicki Baum,,,Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-60466926,Micha Josef Berdyczewski,,"שפות תרבות ואמנות, תחיית השפה העברית",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-6362102,Maximilian Nordau ,,,Diplomacy,,Jews in World Culture and Science,,,,,,
profile-69477878,Abraham Mapu,,"קומה 3, שפות תרבות ואמנות, ספרות חדשה בשפה עתיקה",Literature & Poetry,,Jews in World Culture and Science,,,,,,
profile-71536218,Maran Yosef ben Ephraim Karo,,,Law,,Jews in World Culture and Science,,,,,,
profile-76580494,Rabbi Moshe Ben Maimon,,,Law,,Jews in World Culture and Science,,,,,,
profile-78451394,Yitzhak Luria,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-84052503,Jakub Józef Frank,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-85087105,Abraham Salomon de Camondo,,"העת החדשה, משתלבים",Economics,2,Jews in World Culture and Science,,,,,,
profile-8660445,Tam Klonimus,,,Humanities & Religion,,Jews in World Culture and Science,,,,,,
profile-9529749,Simone Signoret,,"קומה 3, יהודים בתרבות העולם, קיר ירמי פינקוס",Cinema & Television,3,Jews in World Culture and Science,,,,,,
profile-34657455204,Judd Apatow,,,Cinema & Television,3,Jews in World Culture and Science,,,,,,
profile-34758289578,Daniel Brett Weiss,,,Cinema & Television,3,Jews in World Culture and Science,,,,,,
profile-72657591,Albert Warner,,,Cinema & Television,3,Jews in World Culture and Science,,,,,,
profile-34655004073,Leo Szilard,,,Science,3,Jews in World Culture and Science,,,,,,
profile-33184911293,Arthur Kornberg,,,Science,3,Jews in World Culture and Science,,,,,,
profile-34662918664,Clarice Lispector,,"קומה 3, תרבות אמנות וספרות, ספרות יהודית, ציטוטים",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-61190216,Paul Celan,,"קומה 3, תרבות אמנות וספרות, ספרות יהודית, ציטוטים",Literature & Poetry,3,Jews in World Culture and Science,,,,,,
profile-82108294,Lenny Kravitz,,,Popular Music,3,Jukebox,,,,,,
profile-72122136,Ockie Hammerstein,,,Popular Music,3,Jukebox,,,,,,
6000000168177679896,Nechi Nech,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",,#,Israeli performer,
6000000168177496978,Noa Kirel,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",Not on Geni,#,Israeli pop singer,
6000000168656367825,Omer Adam,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",Not on Geni,#,Israeli singer,
6000000020850652419,Percy Faith,,,Popular Music,3,Jukebox,,"OK, nothing in Hebrew",No Hebrew(request),,,
6000000168657790892,Phoebe Snow,,,Popular Music,3,Jukebox,,"New profile +E nothing in Hebrew, added, not MP",Not on Geni,#,,
6000000168816472218,Rami Fortis,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",Not on Geni,#,Israeli singer song writer,
6000000168816625468,Randy Brecker,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",Not on Geni,#,,
6000000168826709206,Rita Yahan-Farouz,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",Not on Geni,#,Israel pop star,
6000000168859674872,Salim Halali,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",,Not on Geni ,#,
6000000168863065841,Samir Shukri,,,Popular Music,3,Jukebox,,"New profile +H, nothing in E. not added not MP",,Not on Geni ,# arab-Israeli singer,
6000000168863607930,Sarit Hadad,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",,Not on Geni,#,Israeli singer
6000000032857375888,Shmulik Kraus,,,Popular Music,3,Jukebox,,Double profile 6000000032857375888,,DONE(request),,
6000000002324925669,Shlomo Artzi,,,Popular Music,3,Jukebox,,Double? 6000000002324925669,,DONE,,
6000000083938516058,Svika Pick,,,Popular Music,3,Jukebox,,OK,,DONE,,
6000000168675518986,Taylor Dayne,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",,Not on Geni,#,American singer
6000000002591999490,Yafa Yarkoni,,,Popular Music,3,Jukebox,,OK,,DONE,,
6000000168343890939,Yair Dalal,,,Popular Music,3,Jukebox,,"New profile H+E, not added, not MP",,Not on Geni,#,An Israeli singer composer
6000000168192362856,Yali Sobol,,,Popular Music,3,Jukebox,,"New profile H+E, not added, not MP",,Not on Geni,#,An Israeli vocalist & composer
6000000168190003835,Yardena Arazi,,,Popular Music,3,Jukebox,,"New profile H+E, not added, not MP",,Not on Geni,#,An Israeli singer
6000000008753963490,Yehoram Gaon,,,Popular Music,3,Jukebox,,Private and locked profile,,,,
6000000168176959239,Yehudit Ravitz,,"קומה 3, אמנויות הבימה, מוזיקה, האם יש רוק יהודי? ",Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",,Not on Geni,#,"singer-songwriter, composer"
6000000168349619939,Yishai Levi,,,Popular Music,3,Jukebox,,"New profile, H+E, not added not MP",,Not on Geni,#,Musician
6000000016550868574,Yossi Banai,,,Popular Music,3,Jukebox,,OK,,DONE,,
6000000016543479162,Zohar Argov,,"קומה 3, אמנויות הבימה, מוזיקה, בין מזרח ומערב - אולם קונצרטים",Popular Music,3,Jukebox,,OK,,DONE,,
6000000017423931416,Dihya al Kahina,,,Military,2,Shine a Light Boxes,,Old profile done long time ago,DONE(request),,,
6000000168500752909,Nissan Yehezkel Babalikashvili,,,Humanities & Religion,2,Shine a Light Boxes,,"New profile,+H added not an MP",,,,
6000000002187624718,Queen Helena,,,Diplomacy,2,Shine a Light Boxes,,Old profile done long time ago,DONE,,,
6000000076950334626,Rabbi Osnat Adoni Barazani,?,,Humanities & Religion,2,Shine a Light Boxes,,Locked profile,https://www.geni.com/people/Tanna-it-Asenath-Barzani/6000000076951155835,,,
6000000006734311285,Rabbi Yehiel ben Abraham Halevi,,,Humanities & Religion,2,Shine a Light Boxes,,I chosse one from Geni hope he is the right one,,,,
6000000014776642360,Yosef Dhu Nuwas,,,Other,2,Shine a Light Boxes,,OK+H  request,,,,
6000000168492952077,Salima Mourad,,,Popular Music,2,Spectacular Stars (Films),,"New profile, not added, not MP",,Not on Geni ,#,
6000000168493548827,Zohara Al Fassiy,,,Popular Music,2,Spectacular Stars (Films),,"New profile, not added, not MP",,Not on Geni,,Morrocan singer
6000000027314823774,Dov Seltzer,,,Classical Music,,,,Old profile done long time ago,DONE,,,
6000000069245041309,Shoshana Arbeli-Almozlino,,"קומה 3, נשים פורצות דרך, לייבלים קירות",Diplomacy,,,,Old profile done long time ago,?,DOUBLE,,
6000000010654449318,Shalom Hanoch,,,Popular Music,3,Jukebox,,"OK+H, requested to add",,Not on Geni,#,A famous Israeli singer
6000000168880263860,Shem Tov Levi,,,Popular Music,3,Jukebox,,"New profile, H+E, not added, not MP",,Not on Geni,private?,An Israeli singer and composer
